run_name,config,features,seed,fold,split,n_train,n_eval,prevalence,roc_auc,pr_auc,log_loss,brier,epochs_ran,seconds,commit,notes
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,1,cv_dev,6328,1581,0.1284,0.976967,0.845085,0.130853,0.039433,24.0,4.95,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,2,cv_dev,6327,1582,0.127686,0.973135,0.784642,0.136441,0.042432,22.0,4.39,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,3,cv_dev,6327,1582,0.140329,0.968392,0.786608,0.163504,0.050299,26.0,5.3,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",45,4,cv_dev,6327,1582,0.127686,0.976571,0.814395,0.130272,0.040394,23.0,4.88,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,0,cv_dev,6327,1582,0.121997,0.97848,0.830015,0.132226,0.039904,33.0,6.91,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,1,cv_dev,6328,1581,0.1284,0.97622,0.827124,0.13697,0.0412,28.0,5.96,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,2,cv_dev,6327,1582,0.127686,0.973102,0.777471,0.140804,0.04246,34.0,6.93,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,3,cv_dev,6327,1582,0.140329,0.966796,0.77246,0.157434,0.048887,28.0,5.67,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
ratio_8,ablacion,"texto[both, con marcador] + tabular[7 cat]",46,4,cv_dev,6327,1582,0.127686,0.976575,0.81956,0.131871,0.041617,25.0,5.14,7a5d721-dirty,"d_ff = 8 x d_model (512), el doble del que propone el paper. Si el 4 es un optimo y no un piso, esta fila no deberia mejorar nada y ademas deberia empezar a sobreajustar con 6.300 ejemplos."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",42,0,cv_dev,6327,1582,0.121997,0.620426,0.169619,0.363091,0.105762,25.0,6.0,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",42,1,cv_dev,6328,1581,0.1284,0.627232,0.173587,0.375691,0.110561,20.0,4.29,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",42,2,cv_dev,6327,1582,0.127686,0.602669,0.176774,0.381491,0.110751,32.0,6.39,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",42,3,cv_dev,6327,1582,0.140329,0.599208,0.192694,0.41633,0.121424,27.0,5.43,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",42,4,cv_dev,6327,1582,0.127686,0.588732,0.17402,0.390883,0.112299,32.0,6.09,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",43,0,cv_dev,6327,1582,0.121997,0.624048,0.183703,0.360255,0.104949,25.0,4.74,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",43,1,cv_dev,6328,1581,0.1284,0.61028,0.171235,0.374312,0.11026,27.0,4.96,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",43,2,cv_dev,6327,1582,0.127686,0.614432,0.184632,0.373858,0.109518,30.0,5.84,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",43,3,cv_dev,6327,1582,0.140329,0.606681,0.204105,0.399404,0.118917,25.0,6.39,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",43,4,cv_dev,6327,1582,0.127686,0.598637,0.170076,0.37841,0.110531,24.0,7.98,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",44,0,cv_dev,6327,1582,0.121997,0.628353,0.186814,0.359909,0.104897,26.0,7.59,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",44,1,cv_dev,6328,1581,0.1284,0.610634,0.173202,0.376464,0.11095,28.0,5.25,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",44,2,cv_dev,6327,1582,0.127686,0.601223,0.181252,0.382115,0.111654,35.0,8.93,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",44,3,cv_dev,6327,1582,0.140329,0.607625,0.193083,0.400865,0.119391,31.0,10.16,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",44,4,cv_dev,6327,1582,0.127686,0.574706,0.163857,0.404953,0.113474,41.0,13.46,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",45,0,cv_dev,6327,1582,0.121997,0.627984,0.178728,0.359573,0.104945,33.0,10.74,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",45,1,cv_dev,6328,1581,0.1284,0.622002,0.17889,0.374098,0.11002,19.0,6.2,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",45,2,cv_dev,6327,1582,0.127686,0.607928,0.182708,0.381471,0.111187,37.0,12.21,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",45,3,cv_dev,6327,1582,0.140329,0.604392,0.188549,0.407748,0.120142,38.0,12.41,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",45,4,cv_dev,6327,1582,0.127686,0.581511,0.163096,0.389965,0.112757,34.0,11.09,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",46,0,cv_dev,6327,1582,0.121997,0.621836,0.190523,0.361358,0.105268,32.0,10.3,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",46,1,cv_dev,6328,1581,0.1284,0.599741,0.176214,0.378063,0.110977,30.0,9.9,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",46,2,cv_dev,6327,1582,0.127686,0.608767,0.181959,0.378865,0.110418,40.0,13.1,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",46,3,cv_dev,6327,1582,0.140329,0.592005,0.186343,0.420589,0.122917,40.0,13.08,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
sin_marcador,ablacion,"texto[both, sin sufijo ni oracion] + tabular[7 cat]",46,4,cv_dev,6327,1582,0.127686,0.583136,0.175089,0.395112,0.113954,33.0,10.78,7a5d721-dirty,"Sin sufijo del titulo Y sin oracion de reputacion: las dos codificaciones del nivel. Es el hallazgo central del trabajo, y se esperan metricas de nivel tabular. Toca dos claves porque apagar una sola no saca la senal del input."
solo_tabular,ablacion,tabular[7 cat],42,0,cv_dev,6327,1582,0.121997,0.630095,0.174321,0.360266,0.105147,33.0,5.09,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],42,1,cv_dev,6328,1581,0.1284,0.609164,0.175147,0.374151,0.110166,24.0,3.79,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],42,2,cv_dev,6327,1582,0.127686,0.592786,0.177704,0.376114,0.110104,19.0,2.97,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],42,3,cv_dev,6327,1582,0.140329,0.60309,0.192381,0.402821,0.119637,35.0,5.5,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],42,4,cv_dev,6327,1582,0.127686,0.589008,0.176052,0.377744,0.110262,20.0,3.15,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],43,0,cv_dev,6327,1582,0.121997,0.617692,0.170803,0.364368,0.106076,49.0,7.72,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],43,1,cv_dev,6328,1581,0.1284,0.61226,0.164907,0.375017,0.110242,18.0,2.79,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],43,2,cv_dev,6327,1582,0.127686,0.592402,0.168911,0.375277,0.110038,21.0,3.29,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],43,3,cv_dev,6327,1582,0.140329,0.589951,0.185792,0.405924,0.120188,35.0,5.48,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],43,4,cv_dev,6327,1582,0.127686,0.58088,0.169783,0.382595,0.110922,25.0,3.93,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],44,0,cv_dev,6327,1582,0.121997,0.626514,0.170064,0.361385,0.105323,29.0,4.7,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],44,1,cv_dev,6328,1581,0.1284,0.623582,0.179425,0.374495,0.110023,19.0,2.97,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],44,2,cv_dev,6327,1582,0.127686,0.614202,0.187008,0.373162,0.10947,26.0,4.08,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],44,3,cv_dev,6327,1582,0.140329,0.601507,0.185722,0.403265,0.119926,42.0,6.6,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],44,4,cv_dev,6327,1582,0.127686,0.5975,0.170812,0.379313,0.110438,25.0,3.9,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],45,0,cv_dev,6327,1582,0.121997,0.552188,0.16067,0.367704,0.106546,11.0,1.71,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],45,1,cv_dev,6328,1581,0.1284,0.609122,0.177769,0.373162,0.109995,23.0,3.62,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],45,2,cv_dev,6327,1582,0.127686,0.607706,0.186339,0.374141,0.109707,26.0,2.7,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],45,3,cv_dev,6327,1582,0.140329,0.598996,0.186769,0.403804,0.119937,50.0,3.81,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],45,4,cv_dev,6327,1582,0.127686,0.581518,0.166537,0.380388,0.110734,21.0,1.61,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],46,0,cv_dev,6327,1582,0.121997,0.627275,0.185899,0.360787,0.105159,48.0,3.71,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],46,1,cv_dev,6328,1581,0.1284,0.613729,0.17472,0.373932,0.110046,23.0,1.83,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],46,2,cv_dev,6327,1582,0.127686,0.605141,0.177877,0.373435,0.109727,26.0,2.15,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],46,3,cv_dev,6327,1582,0.140329,0.603372,0.191457,0.402759,0.119655,41.0,3.4,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_tabular,ablacion,tabular[7 cat],46,4,cv_dev,6327,1582,0.127686,0.582013,0.169033,0.380438,0.110728,22.0,1.7,7a5d721-dirty,Apaga la rama de texto. Sin el texto el modelo no puede ver el marcador: es el techo de ROC 0.58 que justifica que el modulo principal sea un encoder de texto y no una arquitectura tabular.
solo_texto,ablacion,"texto[both, con marcador]",42,0,cv_dev,6327,1582,0.121997,0.959668,0.677762,0.157413,0.049108,40.0,9.83,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",42,1,cv_dev,6328,1581,0.1284,0.966154,0.75113,0.154076,0.047582,29.0,7.21,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",42,2,cv_dev,6327,1582,0.127686,0.955087,0.66819,0.168395,0.053522,19.0,4.67,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",42,3,cv_dev,6327,1582,0.140329,0.954822,0.68994,0.172647,0.056343,21.0,5.2,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",42,4,cv_dev,6327,1582,0.127686,0.970272,0.757239,0.13678,0.042128,22.0,5.39,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",43,0,cv_dev,6327,1582,0.121997,0.960713,0.681196,0.155691,0.050532,37.0,9.04,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",43,1,cv_dev,6328,1581,0.1284,0.964602,0.763132,0.15806,0.048396,22.0,5.45,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",43,2,cv_dev,6327,1582,0.127686,0.955062,0.666004,0.169919,0.054349,24.0,5.88,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",43,3,cv_dev,6327,1582,0.140329,0.950123,0.671775,0.191512,0.061284,30.0,7.39,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",43,4,cv_dev,6327,1582,0.127686,0.968815,0.753047,0.14218,0.043155,37.0,9.38,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",44,0,cv_dev,6327,1582,0.121997,0.962022,0.691228,0.144265,0.047659,25.0,6.21,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",44,1,cv_dev,6328,1581,0.1284,0.967012,0.757567,0.155629,0.049298,28.0,6.92,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",44,2,cv_dev,6327,1582,0.127686,0.947977,0.656222,0.227668,0.069974,15.0,3.71,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",44,3,cv_dev,6327,1582,0.140329,0.953355,0.674902,0.188647,0.057912,23.0,5.66,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",44,4,cv_dev,6327,1582,0.127686,0.968109,0.733316,0.134359,0.043109,31.0,7.67,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",45,0,cv_dev,6327,1582,0.121997,0.957065,0.647905,0.143478,0.047508,18.0,4.48,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",45,1,cv_dev,6328,1581,0.1284,0.963433,0.723122,0.165564,0.047821,27.0,6.65,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",45,2,cv_dev,6327,1582,0.127686,0.956138,0.656966,0.170638,0.05421,28.0,6.83,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",45,3,cv_dev,6327,1582,0.140329,0.953226,0.674234,0.182327,0.060108,24.0,5.83,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",45,4,cv_dev,6327,1582,0.127686,0.969999,0.744006,0.135144,0.043297,26.0,6.48,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
solo_texto,ablacion,"texto[both, con marcador]",46,0,cv_dev,6327,1582,0.121997,0.961325,0.692698,0.141367,0.046938,20.0,4.92,7a5d721-dirty,Apaga la rama tabular. Mide el margen de la fusion: allergens y category modulan la compra dentro del nivel ALTO y ahi estan los ~10 puntos de PR-AUC que el texto solo no alcanza.
